# 节点数  边数   ,5105  36420
3512,255
1372,1530
4670,3990
4670,1072
4670,2887
1560,1180
1560,2884
1560,4674
1560,465
1560,3107
1560,1095
1560,317
1560,984
1560,1132
1560,1568
1560,1070
1560,1578
1560,1244
1560,940
1560,982
1560,532
463,2368
463,1623
463,1488
463,1590
463,1971
463,86
463,4730
463,3831
463,4877
463,2688
463,2538
463,303
463,3339
463,4769
463,1763
463,1200
463,4848
463,4925
463,4287
463,3943
463,2289
463,534
463,691
463,5037
463,524
463,160
463,2837
463,4823
463,189
2001,390
2001,2972
1417,2131
1417,1131
1417,82
1417,742
1417,2801
1417,160
247,1207
247,1605
247,1761
247,3058
247,1370
247,1527
247,1153
247,3076
247,210
247,165
247,2391
247,1959
247,2090
247,1199
247,816
247,23
247,1312
247,306
247,324
4291,3133
351,190
351,372
351,3830
2475,48
4462,781
2465,1402
2465,2498
2465,59
2465,4850
2465,169
2465,4768
2465,438
2465,429
2465,27
2465,99
2465,937
407,806
407,4738
407,1009
407,4038
407,863
407,5024
407,1015
407,4465
407,4523
407,1596
407,3070
407,4572
407,206
407,1263
407,1100
407,995
407,758
407,2754
407,642
407,209
407,1954
407,438
407,4814
407,4012
407,3767
407,1096
407,2501
407,2902
407,2984
407,1426
407,99
407,3942
3786,1044
3786,35
3786,908
3786,4007
1815,48
1815,2498
1344,1590
3167,1230
56,1404
56,4236
56,789
56,845
3,806
3,3854
3,1417
3,4462
3,1249
3,454
3,971
3,4168
3,3336
3,2314
3,1126
3,4579
3,1271
3,187
3,1416
3,4766
3,100
3,2450
3,2301
3,1122
3,750
3,154
3,349
3,514
3,780
3,1478
3,2986
3,4232
3,190
3,1559
3,1000
3,4843
3,1107
3,342
3,4549
3,1381
3,1574
3,1529
3,401
3,4546
3,4616
3,871
3,4838
3,77
3,746
3,180
3,883
3,612
3,3810
3,1509
3,3905
3,1385
3,1110
3,241
3,4581
3,233
3,781
3,516
3,375
3,789
3,442
3,3762
3,2376
3,4742
3,221
3,906
3,59
3,494
3,1131
3,2794
3,1015
3,4471
3,4071
3,172
3,2104
3,1418
3,4765
3,55
3,4547
3,640
3,4082
3,1042
3,4672
3,300
3,4421
3,4754
3,507
3,3070
3,4345
3,308
3,601
3,335
3,426
3,4736
3,649
3,759
3,4757
3,211
3,714
3,62
3,1527
3,1429
3,3077
3,248
3,4749
3,4563
3,2402
3,2965
3,1148
3,2593
3,3926
3,660
3,4599
3,1398
3,3770
3,2564
3,3351
3,611
3,2759
3,658
3,287
3,1565
3,1557
3,3957
3,3757
3,1570
3,2424
3,742
3,4618
3,1880
3,3065
3,249
3,452
3,793
3,457
3,3014
3,108
3,956
3,1117
3,4845
3,1843
3,2824
3,4649
3,3919
3,336
3,3790
3,548
3,4328
3,521
3,3766
3,1479
3,1993
3,4696
3,2315
3,1060
3,855
3,1132
3,1485
3,2807
3,372
3,2133
3,95
3,3032
3,3469
3,2093
3,1801
3,986
3,43
3,217
3,3828
3,1949
3,244
3,2157
3,854
3,838
3,1156
3,1594
3,815
3,4381
3,3875
3,3072
3,1400
3,2155
3,3756
3,1428
3,3638
3,3925
3,1931
3,1619
3,2092
3,3771
3,3765
3,1543
3,4001
3,4854
3,2394
3,2583
3,4207
3,209
3,4245
3,2097
3,922
3,1500
3,2451
3,1520
3,90
3,2671
3,2090
3,3848
3,4860
3,1183
3,4108
3,3074
3,2890
3,4814
3,2017
3,4527
3,4535
3,672
3,2549
3,4598
3,4926
3,4639
3,624
3,149
3,208
3,3269
3,3078
3,969
3,1020
3,2292
3,2328
3,2511
3,4758
3,434
3,448
3,966
3,774
3,2449
3,481
3,2799
3,1401
3,3256
3,683
3,550
3,322
3,239
3,146
3,3022
3,4060
3,951
3,1096
3,4825
3,63
3,4947
3,716
3,1195
3,1246
3,164
3,1037
3,1127
3,3850
3,534
3,3975
3,919
3,4702
3,3476
3,4708
3,4846
3,878
3,2851
3,466
3,58
3,2902
3,98
3,3373
3,1613
3,3764
3,5033
3,197
3,1760
3,4537
3,3839
3,141
3,1147
3,2482
3,3198
3,1099
3,1522
3,65
3,455
3,1244
3,940
3,743
3,903
3,2854
3,3178
3,744
3,2350
3,1584
3,3807
3,1767
3,1064
3,569
3,112
3,2598
3,684
3,1197
3,2042
3,145
3,4009
3,821
3,4748
3,1426
3,4007
3,4761
3,3321
3,841
3,1377
3,3944
3,4888
3,4519
