# 节点数  边数   ,271  1951
263,210
263,261
263,237
263,259
263,41
180,224
180,229
180,51
180,33
180,219
180,53
180,183
180,228
180,255
180,217
84,212
84,162
84,233
84,257
84,99
84,205
84,260
84,152
84,198
84,137
212,258
212,217
13,149
13,65
13,264
13,140
13,177
13,160
13,134
13,257
13,236
13,262
13,224
13,229
13,50
13,221
13,161
13,148
13,51
13,219
13,198
13,235
13,240
13,213
13,137
136,162
136,152
61,149
61,162
61,139
61,143
61,233
61,134
61,126
61,229
61,205
61,57
61,152
61,51
61,259
61,53
61,256
61,67
61,198
61,228
61,217
61,240
61,266
149,34
149,2
149,40
246,58
246,140
246,124
246,57
246,116
246,137
192,233
192,124
192,225
192,258
103,264
103,260
103,217
94,162
94,67
94,228
94,266
97,162
97,233
97,257
97,221
97,258
97,198
97,228
97,230
97,137
131,139
131,264
131,99
131,117
131,258
131,53
131,198
131,243
131,240
131,150
131,137
65,121
167,162
167,223
167,235
66,228
139,39
139,60
139,240
139,178
264,7
264,104
47,139
47,233
47,134
47,199
47,229
47,56
47,223
47,238
47,240
58,162
58,119
58,19
58,28
58,24
58,220
58,237
58,122
58,3
58,266
39,139
39,233
39,99
39,229
39,57
39,221
39,217
39,150
140,99
140,211
140,35
140,222
140,223
140,191
140,2
140,53
140,16
140,8
140,247
140,118
140,43
140,40
140,213
233,58
233,220
233,18
233,222
160,162
157,124
157,198
157,137
85,136
85,149
85,264
85,58
85,140
85,257
85,99
85,204
85,117
85,205
85,221
85,261
85,152
85,219
85,241
85,223
85,243
85,266
85,213
85,137
64,14
64,27
64,67
64,227
64,186
134,47
134,154
134,217
134,40
127,124
123,149
123,162
123,140
123,207
123,261
123,152
123,203
123,40
106,210
106,86
106,198
115,162
115,140
115,258
115,198
151,162
151,152
151,266
81,170
202,210
202,95
202,6
202,228
121,65
121,66
121,233
121,134
121,57
121,239
121,217
121,150
204,96
204,144
204,111
204,258
204,86
204,188
156,152
168,65
168,139
168,264
168,58
168,140
168,233
168,177
168,160
168,151
168,126
168,262
168,224
168,124
168,117
168,171
