dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_4527w
ALPHA,0.1
G_Size,5
worker_id,worker_ability
0,0.8659012700323795
1,0.5790856204034401
2,0.6309908888557979
3,0.6128857774104962
4,0.7309951286992732
5,0.7321171458019714
6,0.6219109148267805
7,0.5712249563416113
8,0.7249085323946185
9,0.5113663038978301
10,0.46545760992819263
11,0.4957242332865758
12,1.0666927322221353
13,0.28458870316187457
14,0.6210182134730319
15,0.8660709849390801
16,0.7503332730403309
17,0.809068077023026
18,0.5058235762900984
19,0.4957835702695722
20,0.43432181987824836
21,0.7332137585070493
22,0.6890022469374883
23,0.4571908616862627
24,0.35324835161912504
25,0.5510011552621886
26,0.39826567793678824
27,0.45404200150443597
28,0.53684307847457
29,0.2907227808892689
30,0.47619445163942503
31,0.6034957604070927
32,0.5361365187475936
33,0.8597654755680505
34,0.41258941099312646
35,0.1251786842529554
36,1.2200445432972433
37,0.4964648710652876
38,0.30295875268670797
39,0.8425416092897617
40,0.7062231755411048
41,0.21373015312195087
42,0.62066091351492
43,0.7038742769162756
44,0.7169433907183344
45,0.8378986085013258
46,0.2385033745462914
47,0.519995361565295
48,0.5480283600991355
49,0.319431832451809
50,0.9185705066937122
51,0.19333375768738226
52,0.455935295666973
53,0.6298676970279301
54,0.9275750695462004
55,0.4569182188020859
56,0.5035665582136784
57,0.48283722071575763
58,0.4773113541937583
59,0.613218518637646
60,0.3679505547321999
61,0.5776969632550425
62,0.3422793101606367
63,0.3025813677589525
64,0.6469269249320873
65,0.5514243493737446
66,0.4163102832134428
67,0.4536363113381274
68,0.613273776928597
69,0.5281579489303802
70,0.40591076732303527
71,0.4657012242576797
72,0.42194140418225523
73,0.2754320119620737
74,0.6226992342998113
75,0.5489698297532192
76,0.541842563992155
77,1.1251271518446069
78,0.3249987997004735
79,0.43256157094659553
80,0.3470734085614387
81,0.7185675811995892
82,0.44506533844796514
83,0.4010190722893761
84,0.5096505108775057
85,0.2580768228307197
86,0.5239183107568846
87,0.9411477040779963
88,0.27856703546665773
89,0.5656170337458734
90,0.38416708439816616
91,0.5329240002876673
92,0.5332343385081633
93,0.5141911893119234
94,0.622646774827787
95,0.19330182968737275
96,0.29568553593722496
97,0.4926726680672751
98,0.2193510211646847
99,0.4264636384521068
100,0.33123198554499245
101,0.3879584913718233
102,0.5125029423264015
103,0.1817543028699301
104,0.8406586807582463
105,0.5114297672562831
106,0.2593748794167205
107,0.47313235595410835
108,0.12740349118239513
109,0.39818524953490353
110,0.24233710447428228
111,0.6932194453269038
112,0.5166975735261514
113,0.5807350072280091
114,0.4531679445449492
115,0.4379566130384409
116,0.8236033872581676
117,0.06651610246607084
118,0.27872109494139163
119,0.5945313687867708
120,0.4358371536907436
121,0.3012543531200546
122,0.28288973731047046
123,0.48539806265561963
124,0.4455724928288083
125,0.38683295216753816
126,0.6423390781964837
127,0.4204892549671507
128,0.27071796966898537
129,0.259238160723048
130,0.15901961625408437
131,0.23250192276984424
132,0.4008503054809616
133,0.4220794993320338
134,0.48533586758146613
135,0.44582070520050987
136,0.5284079071830463
137,0.4870807820191002
138,0.6064293786904439
139,0.8027932255788471
140,0.42919885346114683
141,0.43530776601898263
142,0.5866193191384608
143,0.41559835514555843
144,0.6320443035476403
145,0.4886518299596532
146,0.8082196287055107
147,0.45229720925668904
148,0.4125221709778944
149,0.360242426651593
150,0.7603224739731091
151,0.3155609909363226
152,0.4411296250266531
153,0.5843218342305906
154,0.6007017990689804
155,0.369952470810425
156,0.43847354856457815
157,0.5831055622635036
158,0.6389729268869311
159,0.6012831725867089
160,0.3212550152012996
161,0.40603007206423175
162,0.35649100128113576
163,0.23496594494862932
164,0.4316808500751642
165,0.3363394288297552
166,0.654914350563395
167,0.5150199277613281
168,0.5332605935374229
169,0.8846561848065324
170,0.48205918235781237
171,0.33515951551400747
172,0.3340279293669669
173,0.5812855331388215
174,0.9226484100628903
175,0.639553431829805
176,0.3119107750089349
177,0.543274065930047
178,0.6300582478908657
179,0.4422401985132071
180,0.3092168482688858
181,0.5879578988594042
182,0.23118808668552301
183,0.6713692430453966
184,0.565344247164938
185,0.33726357885429764
186,0.4642787248744276
187,0.258146316465073
188,0.8365409916069922
189,0.5548738401634633
190,0.1596047159271541
191,0.47068576038248927
192,0.5958986015297434
193,0.6202819117572066
194,0.5200647075735124
195,0.40176896398917833
196,0.30916725922718935
197,0.39350928211239383
198,0.08534138496633599
